node_id,alert_text
14,与邻居节点 30 的链路延迟超过 427ms
15,接口 eth0 在端口 42 出现断开
16,检测到到节点11的往返延迟 RTT ~283ms
16,接口 eth0 在端口 40 出现断开
16,入流量瞬时增长至 97% 带宽利用率
17,设备接口eth3端口15状态 DOWN
17,检测到到节点16的往返延迟 RTT ~351ms
17,检测到到节点16的往返延迟 RTT ~214ms
18,检测到到节点9的往返延迟 RTT ~123ms
18,检测到到节点15的往返延迟 RTT ~365ms
19,接口 eth2 在端口 8 出现断开
19,接口 eth1 在端口 48 出现断开
19,与邻居节点 9 的链路延迟超过 194ms
20,接口 eth2 在端口 30 出现断开
20,设备接口eth1端口10状态 DOWN
21,设备接口eth2端口4状态 DOWN
22,接口 eth1 在端口 8 出现断开
22,流量负载突增，当前占用 84%
22,入流量瞬时增长至 71% 带宽利用率
23,设备接口eth3端口30状态 DOWN
23,入流量瞬时增长至 78% 带宽利用率
23,检测到到节点54的往返延迟 RTT ~214ms
24,入流量瞬时增长至 86% 带宽利用率
24,设备接口eth1端口28状态 DOWN
25,设备接口eth0端口32状态 DOWN
26,接口 eth3 在端口 19 出现断开
26,检测到到节点81的往返延迟 RTT ~128ms
26,与邻居节点 20 的链路延迟超过 150ms
27,检测到到节点24的往返延迟 RTT ~289ms
28,检测到到节点37的往返延迟 RTT ~188ms
29,接口 eth3 在端口 1 出现断开
29,设备接口eth3端口41状态 DOWN
29,与邻居节点 25 的链路延迟超过 223ms
30,设备接口eth0端口35状态 DOWN
30,检测到到节点14的往返延迟 RTT ~329ms
30,设备接口eth3端口45状态 DOWN
31,检测到到节点34的往返延迟 RTT ~192ms
31,与邻居节点 34 的链路延迟超过 297ms
32,处理器占用率 73%，需关注性能瓶颈
32,设备接口eth2端口27状态 DOWN
32,接口 eth3 在端口 43 出现断开
33,检测到到节点117的往返延迟 RTT ~314ms
33,RAM 占用 75%，剩余不足
34,接口 eth3 在端口 34 出现断开
35,入流量瞬时增长至 79% 带宽利用率
35,与邻居节点 14 的链路延迟超过 210ms
35,检测到到节点14的往返延迟 RTT ~301ms
36,检测到到节点37的往返延迟 RTT ~462ms
36,与邻居节点 37 的链路延迟超过 256ms
36,与邻居节点 37 的链路延迟超过 486ms
37,检测到到节点36的往返延迟 RTT ~366ms
38,接口 eth3 在端口 22 出现断开
39,设备接口eth0端口31状态 DOWN
40,与邻居节点 41 的链路延迟超过 232ms
41,接口 eth3 在端口 5 出现断开
42,与邻居节点 108 的链路延迟超过 454ms
42,接口 eth3 在端口 37 出现断开
43,流量负载突增，当前占用 82%
44,检测到到节点46的往返延迟 RTT ~147ms
44,检测到到节点46的往返延迟 RTT ~421ms
45,与邻居节点 124 的链路延迟超过 309ms
45,检测到到节点124的往返延迟 RTT ~436ms
45,与邻居节点 124 的链路延迟超过 388ms
46,接口 eth1 在端口 15 出现断开
46,检测到到节点128的往返延迟 RTT ~185ms
47,接口 eth0 在端口 32 出现断开
47,入流量瞬时增长至 99% 带宽利用率
48,设备接口eth2端口27状态 DOWN
48,设备接口eth0端口31状态 DOWN
49,设备接口eth2端口23状态 DOWN
49,检测到到节点48的往返延迟 RTT ~128ms
49,设备接口eth2端口34状态 DOWN
50,与邻居节点 58 的链路延迟超过 125ms
50,与邻居节点 58 的链路延迟超过 344ms
50,接口 eth1 在端口 41 出现断开
51,接口 eth0 在端口 37 出现断开
51,与邻居节点 58 的链路延迟超过 384ms
52,与邻居节点 55 的链路延迟超过 165ms
52,入流量瞬时增长至 91% 带宽利用率
52,接口 eth0 在端口 25 出现断开
53,设备接口eth0端口31状态 DOWN
53,与邻居节点 58 的链路延迟超过 334ms
53,与邻居节点 52 的链路延迟超过 111ms
54,设备接口eth0端口15状态 DOWN
55,与邻居节点 52 的链路延迟超过 259ms
55,接口 eth2 在端口 2 出现断开
56,处理器占用率 78%，需关注性能瓶颈
57,检测到到节点56的往返延迟 RTT ~449ms
57,与邻居节点 56 的链路延迟超过 463ms
57,接口 eth3 在端口 1 出现断开
58,CPU 利用率超过 94%，可能存在过载风险
59,RAM 占用 100%，剩余不足
59,与邻居节点 56 的链路延迟超过 160ms
59,检测到到节点58的往返延迟 RTT ~334ms
60,接口 eth3 在端口 21 出现断开
60,设备接口eth0端口22状态 DOWN
60,接口 eth3 在端口 39 出现断开
61,接口 eth3 在端口 43 出现断开
61,检测到到节点62的往返延迟 RTT ~200ms
62,设备接口eth3端口46状态 DOWN
63,接口 eth0 在端口 18 出现断开
63,检测到到节点62的往返延迟 RTT ~286ms
64,与邻居节点 65 的链路延迟超过 431ms
65,与邻居节点 64 的链路延迟超过 451ms
65,设备接口eth2端口38状态 DOWN
65,设备接口eth3端口21状态 DOWN
66,接口 eth2 在端口 34 出现断开
66,检测到到节点98的往返延迟 RTT ~113ms
67,与邻居节点 98 的链路延迟超过 179ms
67,检测到到节点87的往返延迟 RTT ~249ms
68,接口 eth2 在端口 15 出现断开
68,检测到到节点35的往返延迟 RTT ~256ms
69,与邻居节点 60 的链路延迟超过 109ms
69,检测到到节点79的往返延迟 RTT ~462ms
69,检测到到节点60的往返延迟 RTT ~285ms
70,与邻居节点 118 的链路延迟超过 187ms
70,流量负载突增，当前占用 96%
71,检测到到节点15的往返延迟 RTT ~365ms
72,设备接口eth1端口40状态 DOWN
72,接口 eth1 在端口 48 出现断开
73,接口 eth2 在端口 21 出现断开
73,与邻居节点 96 的链路延迟超过 311ms
74,接口 eth1 在端口 25 出现断开
74,检测到到节点55的往返延迟 RTT ~100ms
74,流量负载突增，当前占用 91%
75,检测到到节点97的往返延迟 RTT ~169ms
75,与邻居节点 97 的链路延迟超过 262ms
75,与邻居节点 97 的链路延迟超过 294ms
76,检测到到节点99的往返延迟 RTT ~130ms
77,接口 eth2 在端口 30 出现断开
77,检测到到节点76的往返延迟 RTT ~345ms
78,入流量瞬时增长至 82% 带宽利用率
79,设备接口eth0端口10状态 DOWN
79,设备接口eth3端口27状态 DOWN
79,设备接口eth3端口6状态 DOWN
80,接口 eth2 在端口 26 出现断开
80,与邻居节点 81 的链路延迟超过 194ms
81,设备接口eth2端口29状态 DOWN
81,设备接口eth3端口17状态 DOWN
82,检测到到节点75的往返延迟 RTT ~306ms
82,接口 eth2 在端口 38 出现断开
83,检测到到节点141的往返延迟 RTT ~439ms
83,设备接口eth3端口3状态 DOWN
83,检测到到节点141的往返延迟 RTT ~220ms
84,接口 eth1 在端口 21 出现断开
84,接口 eth3 在端口 9 出现断开
84,设备接口eth3端口37状态 DOWN
85,设备接口eth0端口13状态 DOWN
85,检测到到节点84的往返延迟 RTT ~453ms
86,设备接口eth2端口15状态 DOWN
87,检测到到节点88的往返延迟 RTT ~424ms
88,与邻居节点 87 的链路延迟超过 364ms
89,设备接口eth3端口8状态 DOWN
90,与邻居节点 91 的链路延迟超过 187ms
90,检测到到节点91的往返延迟 RTT ~260ms
91,检测到到节点92的往返延迟 RTT ~360ms
91,接口 eth1 在端口 1 出现断开
91,设备接口eth3端口37状态 DOWN
92,与邻居节点 91 的链路延迟超过 328ms
92,检测到到节点91的往返延迟 RTT ~166ms
92,接口 eth1 在端口 20 出现断开
93,检测到到节点88的往返延迟 RTT ~221ms
93,检测到到节点120的往返延迟 RTT ~237ms
93,设备接口eth3端口36状态 DOWN
94,检测到到节点88的往返延迟 RTT ~417ms
94,与邻居节点 91 的链路延迟超过 295ms
95,接口 eth2 在端口 9 出现断开
96,检测到到节点73的往返延迟 RTT ~292ms
96,与邻居节点 73 的链路延迟超过 271ms
97,设备接口eth1端口43状态 DOWN
98,检测到到节点66的往返延迟 RTT ~362ms
98,设备接口eth2端口20状态 DOWN
98,内存使用率达 83%，系统将触发垃圾回收
99,与邻居节点 102 的链路延迟超过 277ms
99,设备接口eth1端口35状态 DOWN
99,接口 eth1 在端口 14 出现断开
100,与邻居节点 98 的链路延迟超过 250ms
100,CPU 利用率超过 81%，可能存在过载风险
100,设备接口eth2端口14状态 DOWN
101,检测到到节点102的往返延迟 RTT ~333ms
101,与邻居节点 104 的链路延迟超过 471ms
102,检测到到节点101的往返延迟 RTT ~204ms
102,接口 eth0 在端口 14 出现断开
102,流量负载突增，当前占用 95%
103,与邻居节点 106 的链路延迟超过 228ms
103,与邻居节点 104 的链路延迟超过 318ms
104,检测到到节点101的往返延迟 RTT ~319ms
104,设备接口eth0端口35状态 DOWN
104,检测到到节点101的往返延迟 RTT ~400ms
105,检测到到节点106的往返延迟 RTT ~381ms
106,检测到到节点103的往返延迟 RTT ~483ms
106,检测到到节点103的往返延迟 RTT ~170ms
106,接口 eth2 在端口 5 出现断开
107,与邻居节点 47 的链路延迟超过 108ms
107,入流量瞬时增长至 97% 带宽利用率
107,接口 eth0 在端口 5 出现断开
108,接口 eth2 在端口 47 出现断开
108,设备接口eth2端口34状态 DOWN
109,设备接口eth2端口44状态 DOWN
110,与邻居节点 111 的链路延迟超过 336ms
110,与邻居节点 112 的链路延迟超过 330ms
110,检测到到节点109的往返延迟 RTT ~416ms
111,与邻居节点 110 的链路延迟超过 427ms
111,接口 eth3 在端口 7 出现断开
111,接口 eth1 在端口 45 出现断开
112,接口 eth0 在端口 5 出现断开
112,与邻居节点 117 的链路延迟超过 346ms
113,检测到到节点129的往返延迟 RTT ~187ms
114,与邻居节点 113 的链路延迟超过 273ms
114,接口 eth0 在端口 10 出现断开
115,与邻居节点 114 的链路延迟超过 171ms
115,处理器占用率 86%，需关注性能瓶颈
115,设备接口eth0端口35状态 DOWN
116,设备接口eth0端口33状态 DOWN
116,与邻居节点 109 的链路延迟超过 130ms
117,与邻居节点 112 的链路延迟超过 131ms
117,设备接口eth3端口40状态 DOWN
117,检测到到节点112的往返延迟 RTT ~452ms
118,设备接口eth1端口19状态 DOWN
118,检测到到节点54的往返延迟 RTT ~431ms
119,检测到到节点19的往返延迟 RTT ~435ms
119,与邻居节点 122 的链路延迟超过 372ms
119,检测到到节点122的往返延迟 RTT ~169ms
120,与邻居节点 125 的链路延迟超过 185ms
120,设备接口eth0端口42状态 DOWN
121,设备接口eth0端口19状态 DOWN
121,设备接口eth1端口14状态 DOWN
122,接口 eth0 在端口 12 出现断开
123,检测到到节点46的往返延迟 RTT ~427ms
123,设备接口eth1端口4状态 DOWN
123,检测到到节点46的往返延迟 RTT ~206ms
124,检测到到节点45的往返延迟 RTT ~114ms
125,检测到到节点127的往返延迟 RTT ~172ms
125,检测到到节点127的往返延迟 RTT ~416ms
125,检测到到节点127的往返延迟 RTT ~458ms
126,与邻居节点 94 的链路延迟超过 440ms
127,检测到到节点128的往返延迟 RTT ~216ms
128,检测到到节点121的往返延迟 RTT ~236ms
129,与邻居节点 143 的链路延迟超过 441ms
129,检测到到节点144的往返延迟 RTT ~427ms
129,检测到到节点144的往返延迟 RTT ~149ms
130,接口 eth2 在端口 36 出现断开
130,设备接口eth1端口22状态 DOWN
130,与邻居节点 129 的链路延迟超过 112ms
131,设备接口eth0端口48状态 DOWN
132,设备接口eth1端口26状态 DOWN
133,与邻居节点 52 的链路延迟超过 182ms
133,设备接口eth2端口45状态 DOWN
134,与邻居节点 135 的链路延迟超过 486ms
134,检测到到节点135的往返延迟 RTT ~238ms
134,与邻居节点 135 的链路延迟超过 194ms
135,与邻居节点 134 的链路延迟超过 241ms
135,设备接口eth2端口13状态 DOWN
135,接口 eth2 在端口 27 出现断开
136,检测到到节点51的往返延迟 RTT ~416ms
136,接口 eth0 在端口 30 出现断开
137,设备接口eth2端口42状态 DOWN
137,接口 eth1 在端口 39 出现断开
138,接口 eth0 在端口 45 出现断开
138,与邻居节点 140 的链路延迟超过 431ms
138,检测到到节点140的往返延迟 RTT ~198ms
139,与邻居节点 43 的链路延迟超过 331ms
140,设备接口eth1端口33状态 DOWN
140,设备接口eth1端口45状态 DOWN
140,设备接口eth0端口42状态 DOWN
141,接口 eth0 在端口 11 出现断开
141,接口 eth3 在端口 30 出现断开
141,接口 eth3 在端口 20 出现断开
142,入流量瞬时增长至 84% 带宽利用率
143,检测到到节点129的往返延迟 RTT ~154ms
143,与邻居节点 129 的链路延迟超过 235ms
144,流量负载突增，当前占用 90%
0,设备接口eth0端口34状态 DOWN
0,检测到到节点2的往返延迟 RTT ~376ms
1,设备接口eth1端口43状态 DOWN
1,与邻居节点 59 的链路延迟超过 185ms
1,接口 eth2 在端口 13 出现断开
2,接口 eth1 在端口 18 出现断开
2,与邻居节点 59 的链路延迟超过 262ms
3,与邻居节点 59 的链路延迟超过 109ms
4,与邻居节点 6 的链路延迟超过 455ms
5,与邻居节点 6 的链路延迟超过 177ms
5,接口 eth0 在端口 27 出现断开
6,接口 eth0 在端口 23 出现断开
6,入流量瞬时增长至 100% 带宽利用率
7,检测到到节点6的往返延迟 RTT ~202ms
7,检测到到节点6的往返延迟 RTT ~476ms
8,入流量瞬时增长至 85% 带宽利用率
8,检测到到节点14的往返延迟 RTT ~156ms
8,接口 eth1 在端口 9 出现断开
9,检测到到节点13的往返延迟 RTT ~213ms
10,与邻居节点 11 的链路延迟超过 358ms
11,检测到到节点10的往返延迟 RTT ~443ms
12,接口 eth3 在端口 17 出现断开
12,设备接口eth2端口47状态 DOWN
13,接口 eth3 在端口 3 出现断开
13,检测到到节点9的往返延迟 RTT ~336ms
13,接口 eth3 在端口 26 出现断开
14,检测到到节点13的往返延迟 RTT ~249ms
15,检测到到节点49的往返延迟 RTT ~293ms
15,接口 eth2 在端口 4 出现断开
15,与邻居节点 49 的链路延迟超过 374ms
16,接口 eth0 在端口 11 出现断开
16,与邻居节点 17 的链路延迟超过 216ms
17,入流量瞬时增长至 80% 带宽利用率
17,检测到到节点16的往返延迟 RTT ~176ms
18,接口 eth0 在端口 12 出现断开
18,与邻居节点 49 的链路延迟超过 195ms
18,与邻居节点 49 的链路延迟超过 360ms
19,接口 eth1 在端口 8 出现断开
20,接口 eth0 在端口 36 出现断开
20,接口 eth1 在端口 34 出现断开
20,设备接口eth3端口14状态 DOWN
21,检测到到节点24的往返延迟 RTT ~495ms
22,接口 eth1 在端口 7 出现断开
23,检测到到节点49的往返延迟 RTT ~500ms
23,接口 eth1 在端口 24 出现断开
23,接口 eth0 在端口 48 出现断开
24,检测到到节点21的往返延迟 RTT ~336ms
24,接口 eth2 在端口 45 出现断开
24,与邻居节点 21 的链路延迟超过 186ms
25,检测到到节点49的往返延迟 RTT ~148ms
26,检测到到节点49的往返延迟 RTT ~184ms
27,设备接口eth0端口1状态 DOWN
27,与邻居节点 54 的链路延迟超过 127ms
27,接口 eth1 在端口 17 出现断开
28,检测到到节点49的往返延迟 RTT ~341ms
28,设备接口eth3端口16状态 DOWN
29,接口 eth2 在端口 4 出现断开
29,接口 eth2 在端口 7 出现断开
29,检测到到节点13的往返延迟 RTT ~244ms
30,与邻居节点 13 的链路延迟超过 130ms
30,设备接口eth2端口12状态 DOWN
31,入流量瞬时增长至 76% 带宽利用率
31,与邻居节点 13 的链路延迟超过 183ms
31,内存使用率达 100%，系统将触发垃圾回收
32,检测到到节点35的往返延迟 RTT ~314ms
32,设备接口eth0端口41状态 DOWN
32,设备接口eth0端口14状态 DOWN
33,与邻居节点 49 的链路延迟超过 126ms
33,检测到到节点46的往返延迟 RTT ~188ms
33,与邻居节点 46 的链路延迟超过 298ms
34,与邻居节点 35 的链路延迟超过 247ms
34,与邻居节点 35 的链路延迟超过 468ms
35,检测到到节点39的往返延迟 RTT ~275ms
36,检测到到节点59的往返延迟 RTT ~339ms
37,设备接口eth3端口47状态 DOWN
37,接口 eth0 在端口 20 出现断开
38,接口 eth1 在端口 42 出现断开
38,检测到到节点35的往返延迟 RTT ~451ms
39,与邻居节点 35 的链路延迟超过 101ms
39,入流量瞬时增长至 98% 带宽利用率
40,检测到到节点41的往返延迟 RTT ~341ms
40,检测到到节点41的往返延迟 RTT ~133ms
41,设备接口eth1端口11状态 DOWN
41,与邻居节点 40 的链路延迟超过 355ms
41,检测到到节点40的往返延迟 RTT ~154ms
42,设备接口eth3端口16状态 DOWN
42,与邻居节点 60 的链路延迟超过 380ms
43,设备接口eth1端口14状态 DOWN
43,接口 eth3 在端口 42 出现断开
44,接口 eth0 在端口 41 出现断开
45,设备接口eth1端口6状态 DOWN
46,检测到到节点33的往返延迟 RTT ~245ms
46,检测到到节点33的往返延迟 RTT ~215ms
46,与邻居节点 33 的链路延迟超过 184ms
47,检测到到节点59的往返延迟 RTT ~449ms
47,接口 eth3 在端口 11 出现断开
47,设备接口eth2端口13状态 DOWN
48,接口 eth0 在端口 21 出现断开
48,与邻居节点 49 的链路延迟超过 139ms
48,设备接口eth2端口1状态 DOWN
49,接口 eth3 在端口 1 出现断开
49,与邻居节点 48 的链路延迟超过 244ms
50,与邻居节点 49 的链路延迟超过 166ms
51,设备接口eth0端口21状态 DOWN
51,设备接口eth1端口28状态 DOWN
51,与邻居节点 35 的链路延迟超过 269ms
52,检测到到节点35的往返延迟 RTT ~343ms
53,接口 eth0 在端口 35 出现断开
53,设备接口eth1端口48状态 DOWN
54,检测到到节点27的往返延迟 RTT ~235ms
55,接口 eth0 在端口 29 出现断开
55,检测到到节点35的往返延迟 RTT ~345ms
55,检测到到节点35的往返延迟 RTT ~234ms
56,流量负载突增，当前占用 93%
56,与邻居节点 49 的链路延迟超过 322ms
56,设备接口eth2端口39状态 DOWN
57,与邻居节点 49 的链路延迟超过 253ms
57,与邻居节点 49 的链路延迟超过 319ms
58,与邻居节点 59 的链路延迟超过 443ms
58,接口 eth3 在端口 37 出现断开
59,检测到到节点49的往返延迟 RTT ~336ms
59,设备接口eth1端口24状态 DOWN
59,接口 eth1 在端口 4 出现断开
60,检测到到节点42的往返延迟 RTT ~476ms
61,接口 eth2 在端口 29 出现断开
61,设备接口eth2端口34状态 DOWN
62,设备接口eth3端口19状态 DOWN
62,设备接口eth0端口22状态 DOWN
63,检测到到节点72的往返延迟 RTT ~234ms
64,设备接口eth3端口24状态 DOWN
64,设备接口eth3端口14状态 DOWN
65,检测到到节点59的往返延迟 RTT ~113ms
65,与邻居节点 66 的链路延迟超过 451ms
65,接口 eth2 在端口 35 出现断开
66,接口 eth0 在端口 45 出现断开
67,设备接口eth0端口2状态 DOWN
67,检测到到节点59的往返延迟 RTT ~270ms
67,接口 eth2 在端口 24 出现断开
68,接口 eth1 在端口 15 出现断开
69,与邻居节点 68 的链路延迟超过 226ms
69,与邻居节点 68 的链路延迟超过 155ms
70,与邻居节点 59 的链路延迟超过 493ms
70,设备接口eth2端口33状态 DOWN
71,接口 eth0 在端口 35 出现断开
72,设备接口eth3端口32状态 DOWN
72,接口 eth0 在端口 23 出现断开
0,处理器占用率 85%，需关注性能瓶颈
0,与邻居节点 5 的链路延迟超过 351ms
0,内存使用率达 79%，系统将触发垃圾回收
1,流量负载突增，当前占用 72%
2,入流量瞬时增长至 71% 带宽利用率
2,处理器占用率 83%，需关注性能瓶颈
2,内存使用率达 86%，系统将触发垃圾回收
3,入流量瞬时增长至 82% 带宽利用率
3,入流量瞬时增长至 100% 带宽利用率
4,设备接口eth3端口19状态 DOWN
4,处理器占用率 80%，需关注性能瓶颈
4,入流量瞬时增长至 85% 带宽利用率
5,接口 eth0 在端口 34 出现断开
5,入流量瞬时增长至 83% 带宽利用率
0,设备接口eth2端口28状态 DOWN
1,设备接口eth3端口4状态 DOWN
1,流量负载突增，当前占用 82%
2,接口 eth1 在端口 38 出现断开
2,设备接口eth2端口18状态 DOWN
3,入流量瞬时增长至 82% 带宽利用率
3,设备接口eth2端口16状态 DOWN
4,检测到到节点6的往返延迟 RTT ~421ms
4,设备接口eth3端口40状态 DOWN
4,与邻居节点 5 的链路延迟超过 424ms
5,入流量瞬时增长至 83% 带宽利用率
5,RAM 占用 100%，剩余不足
5,检测到到节点9的往返延迟 RTT ~423ms
6,检测到到节点7的往返延迟 RTT ~202ms
6,检测到到节点2的往返延迟 RTT ~404ms
7,设备接口eth0端口17状态 DOWN
8,与邻居节点 30 的链路延迟超过 140ms
8,检测到到节点18的往返延迟 RTT ~394ms
8,设备接口eth3端口39状态 DOWN
9,与邻居节点 5 的链路延迟超过 468ms
9,检测到到节点38的往返延迟 RTT ~308ms
9,设备接口eth1端口20状态 DOWN
10,接口 eth0 在端口 18 出现断开
10,内存使用率达 82%，系统将触发垃圾回收
10,与邻居节点 1 的链路延迟超过 205ms
11,检测到到节点46的往返延迟 RTT ~210ms
11,接口 eth3 在端口 2 出现断开
11,处理器占用率 82%，需关注性能瓶颈
12,与邻居节点 10 的链路延迟超过 204ms
13,设备接口eth2端口37状态 DOWN
13,接口 eth0 在端口 35 出现断开
13,设备接口eth2端口9状态 DOWN
14,检测到到节点34的往返延迟 RTT ~374ms
15,处理器占用率 97%，需关注性能瓶颈
15,处理器占用率 88%，需关注性能瓶颈
16,流量负载突增，当前占用 71%
16,与邻居节点 17 的链路延迟超过 157ms
17,流量负载突增，当前占用 82%
18,检测到到节点17的往返延迟 RTT ~284ms
19,设备接口eth1端口14状态 DOWN
19,流量负载突增，当前占用 87%
19,与邻居节点 42 的链路延迟超过 173ms
20,接口 eth1 在端口 26 出现断开
20,与邻居节点 22 的链路延迟超过 154ms
21,处理器占用率 71%，需关注性能瓶颈
22,与邻居节点 41 的链路延迟超过 174ms
22,设备接口eth1端口23状态 DOWN
23,与邻居节点 37 的链路延迟超过 101ms
24,入流量瞬时增长至 73% 带宽利用率
24,处理器占用率 89%，需关注性能瓶颈
25,检测到到节点28的往返延迟 RTT ~374ms
25,设备接口eth0端口22状态 DOWN
25,与邻居节点 28 的链路延迟超过 222ms
26,设备接口eth0端口43状态 DOWN
26,内存使用率达 77%，系统将触发垃圾回收
27,与邻居节点 30 的链路延迟超过 177ms
27,处理器占用率 90%，需关注性能瓶颈
28,与邻居节点 25 的链路延迟超过 488ms
29,接口 eth2 在端口 3 出现断开
29,与邻居节点 49 的链路延迟超过 112ms
29,设备接口eth2端口16状态 DOWN
30,设备接口eth3端口18状态 DOWN
30,设备接口eth3端口32状态 DOWN
30,检测到到节点28的往返延迟 RTT ~467ms
31,与邻居节点 46 的链路延迟超过 237ms
31,与邻居节点 24 的链路延迟超过 497ms
32,与邻居节点 15 的链路延迟超过 356ms
32,RAM 占用 80%，剩余不足
32,与邻居节点 15 的链路延迟超过 332ms
33,处理器占用率 74%，需关注性能瓶颈
33,检测到到节点39的往返延迟 RTT ~407ms
34,与邻居节点 39 的链路延迟超过 434ms
34,检测到到节点5的往返延迟 RTT ~148ms
34,设备接口eth0端口15状态 DOWN
35,与邻居节点 41 的链路延迟超过 220ms
35,检测到到节点37的往返延迟 RTT ~379ms
35,流量负载突增，当前占用 90%
36,接口 eth0 在端口 10 出现断开
36,检测到到节点35的往返延迟 RTT ~476ms
37,RAM 占用 86%，剩余不足
37,检测到到节点4的往返延迟 RTT ~214ms
38,设备接口eth0端口23状态 DOWN
38,检测到到节点37的往返延迟 RTT ~497ms
38,与邻居节点 4 的链路延迟超过 111ms
39,检测到到节点37的往返延迟 RTT ~373ms
39,与邻居节点 40 的链路延迟超过 246ms
39,设备接口eth0端口34状态 DOWN
40,与邻居节点 39 的链路延迟超过 347ms
40,流量负载突增，当前占用 82%
41,检测到到节点42的往返延迟 RTT ~297ms
41,与邻居节点 42 的链路延迟超过 361ms
42,RAM 占用 91%，剩余不足
42,处理器占用率 95%，需关注性能瓶颈
42,与邻居节点 37 的链路延迟超过 107ms
43,设备接口eth0端口32状态 DOWN
43,接口 eth0 在端口 44 出现断开
44,流量负载突增，当前占用 90%
44,接口 eth3 在端口 35 出现断开
45,检测到到节点46的往返延迟 RTT ~317ms
46,入流量瞬时增长至 84% 带宽利用率
46,接口 eth0 在端口 45 出现断开
47,CPU 利用率超过 82%，可能存在过载风险
48,与邻居节点 12 的链路延迟超过 483ms
48,检测到到节点11的往返延迟 RTT ~402ms
49,处理器占用率 89%，需关注性能瓶颈
49,流量负载突增，当前占用 70%
49,流量负载突增，当前占用 87%
50,检测到到节点49的往返延迟 RTT ~145ms
50,流量负载突增，当前占用 84%
51,接口 eth0 在端口 11 出现断开
51,处理器占用率 86%，需关注性能瓶颈
51,设备接口eth0端口36状态 DOWN
52,检测到到节点43的往返延迟 RTT ~319ms
52,CPU 利用率超过 70%，可能存在过载风险
0,接口 eth3 在端口 43 出现断开
0,流量负载突增，当前占用 80%
1,接口 eth2 在端口 38 出现断开
2,CPU 利用率超过 86%，可能存在过载风险
2,处理器占用率 95%，需关注性能瓶颈
2,接口 eth1 在端口 39 出现断开
3,入流量瞬时增长至 78% 带宽利用率
4,流量负载突增，当前占用 83%
4,设备接口eth2端口35状态 DOWN
5,流量负载突增，当前占用 73%
6,CPU 利用率超过 71%，可能存在过载风险
7,设备接口eth2端口6状态 DOWN
8,CPU 利用率超过 91%，可能存在过载风险
9,检测到到节点10的往返延迟 RTT ~474ms
9,设备接口eth1端口24状态 DOWN
10,处理器占用率 90%，需关注性能瓶颈
11,RAM 占用 83%，剩余不足
11,与邻居节点 5 的链路延迟超过 245ms
0,设备接口eth1端口38状态 DOWN
0,流量负载突增，当前占用 100%
0,与邻居节点 67 的链路延迟超过 455ms
1,接口 eth3 在端口 9 出现断开
1,接口 eth3 在端口 29 出现断开
1,检测到到节点0的往返延迟 RTT ~395ms
2,设备接口eth0端口9状态 DOWN
2,接口 eth0 在端口 24 出现断开
2,入流量瞬时增长至 97% 带宽利用率
3,检测到到节点1的往返延迟 RTT ~289ms
3,与邻居节点 1 的链路延迟超过 171ms
4,接口 eth2 在端口 12 出现断开
5,与邻居节点 4 的链路延迟超过 253ms
5,检测到到节点4的往返延迟 RTT ~404ms
5,接口 eth1 在端口 17 出现断开
6,检测到到节点7的往返延迟 RTT ~384ms
6,与邻居节点 54 的链路延迟超过 302ms
7,检测到到节点5的往返延迟 RTT ~483ms
8,接口 eth0 在端口 46 出现断开
9,内存使用率达 71%，系统将触发垃圾回收
9,检测到到节点8的往返延迟 RTT ~449ms
9,设备接口eth3端口47状态 DOWN
10,与邻居节点 11 的链路延迟超过 351ms
11,与邻居节点 10 的链路延迟超过 196ms
11,接口 eth0 在端口 2 出现断开
12,检测到到节点13的往返延迟 RTT ~175ms
12,接口 eth1 在端口 43 出现断开
13,检测到到节点12的往返延迟 RTT ~487ms
13,与邻居节点 12 的链路延迟超过 168ms
14,与邻居节点 36 的链路延迟超过 313ms
15,接口 eth0 在端口 21 出现断开
15,检测到到节点63的往返延迟 RTT ~419ms
16,接口 eth2 在端口 17 出现断开
16,处理器占用率 88%，需关注性能瓶颈
16,与邻居节点 25 的链路延迟超过 490ms
17,与邻居节点 29 的链路延迟超过 362ms
18,检测到到节点20的往返延迟 RTT ~364ms
18,设备接口eth0端口11状态 DOWN
18,检测到到节点20的往返延迟 RTT ~170ms
19,设备接口eth0端口36状态 DOWN
19,接口 eth2 在端口 2 出现断开
20,与邻居节点 18 的链路延迟超过 491ms
20,设备接口eth0端口14状态 DOWN
21,与邻居节点 20 的链路延迟超过 211ms
22,与邻居节点 20 的链路延迟超过 410ms
23,设备接口eth0端口48状态 DOWN
24,检测到到节点23的往返延迟 RTT ~245ms
24,与邻居节点 23 的链路延迟超过 463ms
24,检测到到节点25的往返延迟 RTT ~213ms
25,设备接口eth2端口42状态 DOWN
25,检测到到节点31的往返延迟 RTT ~208ms
26,接口 eth2 在端口 22 出现断开
27,接口 eth2 在端口 31 出现断开
27,设备接口eth3端口28状态 DOWN
28,流量负载突增，当前占用 85%
28,流量负载突增，当前占用 80%
28,设备接口eth2端口1状态 DOWN
29,与邻居节点 17 的链路延迟超过 394ms
30,接口 eth3 在端口 40 出现断开
30,检测到到节点51的往返延迟 RTT ~278ms
30,检测到到节点51的往返延迟 RTT ~246ms
31,接口 eth2 在端口 1 出现断开
32,接口 eth3 在端口 7 出现断开
32,与邻居节点 47 的链路延迟超过 201ms
